ID_cliente,data,produto,valor,porte,codigo_municipio
9a9db30239d4e1683453114e2fddb4e7f8f1632ed030244eb895f32e9d6cba20,1122020,produto_00,177.84,Grande,4215802
cb3c7d56ade7c47452c7e85876674bd3576b0292033ec7fcb9565ef2b7e95055,21112019,produto_00,206.33999999999997,Grande,4218202
cb3c7d56ade7c47452c7e85876674bd3576b0292033ec7fcb9565ef2b7e95055,21112019,produto_00,206.33999999999997,Grande,4218202
0d604a6b09f9f462f3170b97d42d7a9752a9dc408f8ce7567bcb978e2263a8a1,3152019,produto_00,57.88,Media,4216602
0d604a6b09f9f462f3170b97d42d7a9752a9dc408f8ce7567bcb978e2263a8a1,762019,produto_00,7.39,Media,4216602
4f230e6264b4c030ac35029bdbdc892ba74a34a53950c43289f48b350ab066e3,1672019,produto_00,299.37,Grande,4208906
4f230e6264b4c030ac35029bdbdc892ba74a34a53950c43289f48b350ab066e3,1672019,produto_00,299.37,Grande,4208906
fc7ee44aba1342c6d90cd6a98cbaf81cfdb246e9a51021d20fa50c0ba8d4ad8b,332020,produto_00,128.91,Grande,4215000
fc7ee44aba1342c6d90cd6a98cbaf81cfdb246e9a51021d20fa50c0ba8d4ad8b,332020,produto_00,128.91,Grande,4215000
fc7ee44aba1342c6d90cd6a98cbaf81cfdb246e9a51021d20fa50c0ba8d4ad8b,522020,produto_00,246.30999999999997,Grande,4215000
fc7ee44aba1342c6d90cd6a98cbaf81cfdb246e9a51021d20fa50c0ba8d4ad8b,522020,produto_00,246.30999999999997,Grande,4215000
73c814798ed78f1d542eca24832493ed539225befd066453406ede26272987e9,2962023,produto_05,200.0,Grande,4216701
73c814798ed78f1d542eca24832493ed539225befd066453406ede26272987e9,2962023,produto_05,200.0,Grande,4216701
472e9c6cead818c437107d22e722b177e559791dce288fbf0d05c0addc62a3e3,2392019,produto_00,74.58,Media,4219309
d4414333e35437bddf1d746d000c5812237885fd367be8c5f954ffafd0e96c46,17112022,produto_12,897.0,Media,4314902
d4414333e35437bddf1d746d000c5812237885fd367be8c5f954ffafd0e96c46,17112022,produto_12,897.0,Media,4314902
d4414333e35437bddf1d746d000c5812237885fd367be8c5f954ffafd0e96c46,17112022,produto_12,897.0,Media,4314902
d4414333e35437bddf1d746d000c5812237885fd367be8c5f954ffafd0e96c46,17112022,produto_12,897.0,Media,4314902
d4414333e35437bddf1d746d000c5812237885fd367be8c5f954ffafd0e96c46,17112022,produto_12,897.0,Media,4314902
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,2082019,produto_00,527.76,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,29112020,produto_00,161.44,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
0d45d9c0af378c5047d9fcc32f7c400d7eb14af649e57152491f6ba6b25beeac,25112020,produto_00,60.47,Grande,4209003
a57a4b6306cae3c6e550e976e565c4cd87ffa02d86123ec921e930c645783b33,3122019,produto_00,18.51,Media,4208906
a57a4b6306cae3c6e550e976e565c4cd87ffa02d86123ec921e930c645783b33,3122019,produto_00,18.51,Media,4208906
3fb3bae30fdaf77eddc44e5918596fa96cecacee2dfab78a986f745be8cd0686,2742020,produto_00,10.9,Grande,4203808
3fb3bae30fdaf77eddc44e5918596fa96cecacee2dfab78a986f745be8cd0686,2742020,produto_00,10.9,Grande,4203808
2c390b0c1e4a238bc1d638a0382ccd3622c83fdbe301f0582d1021ff966f5dcd,8122021,produto_00,314.19,Pequena,4215802
2c390b0c1e4a238bc1d638a0382ccd3622c83fdbe301f0582d1021ff966f5dcd,8122021,produto_00,314.19,Pequena,4215802
082cb0c630fba24430da002ab19831bfb8023f7192f19c18cb27fadc26cea4f7,662019,produto_00,39.25,Grande,4219309
082cb0c630fba24430da002ab19831bfb8023f7192f19c18cb27fadc26cea4f7,662019,produto_00,39.25,Grande,4219309
54b7144ddc306b6bcecef147b6dd8e8eebdb23d6bbb7c9e047a64047934820be,192021,produto_00,149.02,Media,4201406
54b7144ddc306b6bcecef147b6dd8e8eebdb23d6bbb7c9e047a64047934820be,3132021,produto_00,77.13,Media,4201406
6a7bfdc803eda786e019f3c2abd5fc35560614a3d37814796200ba33e97a7590,1382020,produto_00,112.88,Media,4204608
6a7bfdc803eda786e019f3c2abd5fc35560614a3d37814796200ba33e97a7590,1382020,produto_00,112.88,Media,4204608
6a7bfdc803eda786e019f3c2abd5fc35560614a3d37814796200ba33e97a7590,772022,produto_00,19.9,Media,4204608
6a7bfdc803eda786e019f3c2abd5fc35560614a3d37814796200ba33e97a7590,772022,produto_00,19.9,Media,4204608
fb2e6637ad0da4ecfb695b7af77c12c6c7bd15787b7fb33e5aed36e05bcb99a7,1662023,produto_00,64.2,Pequena,4205407
fb2e6637ad0da4ecfb695b7af77c12c6c7bd15787b7fb33e5aed36e05bcb99a7,1662023,produto_00,64.2,Pequena,4205407
5ccf90a0fd9abd89e87df264cdd660ac42295bc56be3017b4b59b7d123c80346,2882020,produto_15,285.62,Grande,4201505
5ccf90a0fd9abd89e87df264cdd660ac42295bc56be3017b4b59b7d123c80346,2882020,produto_15,285.62,Grande,4201505
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
fcfa41c0f42daaec949188d43eaedd989d18f40ef518aabf572100a2787b9277,1242021,produto_02,18.03,Grande,4209003
00dbc7407defc4e5318ae773af48926d245969094ae6663c85ac440f4bef0117,792021,produto_00,20.47,Grande,4209300
00dbc7407defc4e5318ae773af48926d245969094ae6663c85ac440f4bef0117,1162021,produto_00,325.52,Grande,4209300
00dbc7407defc4e5318ae773af48926d245969094ae6663c85ac440f4bef0117,122022,produto_00,190.73,Grande,4209300
00dbc7407defc4e5318ae773af48926d245969094ae6663c85ac440f4bef0117,2982023,produto_00,43.35,Grande,4209300
19f43fb8177c9f6bfd5974405b018a0f387c6851c6e91ea0c614badce5a23843,322023,produto_00,243.35,Grande,4209003
19f43fb8177c9f6bfd5974405b018a0f387c6851c6e91ea0c614badce5a23843,322023,produto_00,243.35,Grande,4209003
19f43fb8177c9f6bfd5974405b018a0f387c6851c6e91ea0c614badce5a23843,322023,produto_00,243.35,Grande,4209003
fefe79ce51354bb9ab0fddf524e9dc743a890ff10e42283e24d425b57ffa22b7,18102022,produto_19,448.0,Media,2927408
fefe79ce51354bb9ab0fddf524e9dc743a890ff10e42283e24d425b57ffa22b7,18102022,produto_19,448.0,Media,2927408
04a3c82cc0e6d6686553dba8c847da3869344b1d30ca5084702199a9b91a4e77,2162021,produto_02,60.1,Grande,4214151
05d53087a52a146faaaccfca60b76c7ae9b6e09947ea07acf8c55e356fc50ab1,2822019,produto_01,5070.3899999999985,Grande,4215802
05d53087a52a146faaaccfca60b76c7ae9b6e09947ea07acf8c55e356fc50ab1,2822019,produto_01,5070.3899999999985,Grande,4215802
05d53087a52a146faaaccfca60b76c7ae9b6e09947ea07acf8c55e356fc50ab1,2822019,produto_01,5070.3899999999985,Grande,4215802
05d53087a52a146faaaccfca60b76c7ae9b6e09947ea07acf8c55e356fc50ab1,2822019,produto_01,5070.3899999999985,Grande,4215802
05d53087a52a146faaaccfca60b76c7ae9b6e09947ea07acf8c55e356fc50ab1,2822019,produto_01,5070.3899999999985,Grande,4215802
1a393dde23a1877e349be77adac76d2bc5f6fe9da33ed5536001d57337f2aadb,772023,produto_16,160.0,Pequena,4216602
701ed4f5540c3a93de127e82594b758462686125f8c899fda0e9f23e05ce3dc9,2992022,produto_00,161.89,Grande,4206801
701ed4f5540c3a93de127e82594b758462686125f8c899fda0e9f23e05ce3dc9,2992022,produto_00,161.89,Grande,4206801
701ed4f5540c3a93de127e82594b758462686125f8c899fda0e9f23e05ce3dc9,222023,produto_00,19.99,Grande,4206801
701ed4f5540c3a93de127e82594b758462686125f8c899fda0e9f23e05ce3dc9,222023,produto_00,19.99,Grande,4206801
2290d4460b2bae61927c926f8a20064848b42148e72cc80bf2fa17a506018c9c,592023,produto_01,130.45,Media,4204202
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1432020,produto_00,182.73000000000002,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1242021,produto_00,181.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
642b48167e6a8f7ce6aaa272cad0f13303e422e0f38982395a02b63d9ce4855d,1462023,produto_00,165.24,Grande,4209102
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,2022019,produto_00,13.9,Grande,4215802
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,2022019,produto_00,13.9,Grande,4215802
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,2022019,produto_00,13.9,Grande,4215802
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,1322022,produto_00,17.99,Grande,4215802
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,1322022,produto_00,17.99,Grande,4215802
1c866b4889d1263445a687dff4a8b2213ddeeec5673b1262045dce4891998b65,1322022,produto_00,17.99,Grande,4215802
297ab6d718f30de7c0e326446c2f6d54026ca5d7d0d97dad3785bca40156075f,592019,produto_00,18.88,Grande,4204301
297ab6d718f30de7c0e326446c2f6d54026ca5d7d0d97dad3785bca40156075f,592019,produto_00,18.88,Grande,4204301
297ab6d718f30de7c0e326446c2f6d54026ca5d7d0d97dad3785bca40156075f,1452021,produto_00,104.88,Grande,4204301
297ab6d718f30de7c0e326446c2f6d54026ca5d7d0d97dad3785bca40156075f,1452021,produto_00,104.88,Grande,4204301
0567a89912412502e40735ccee939c10b2c627ac3ba785c0288b5c7f72f6def4,1672020,produto_00,72.74,Grande,4209102
0567a89912412502e40735ccee939c10b2c627ac3ba785c0288b5c7f72f6def4,1672020,produto_00,72.74,Grande,4209102
0567a89912412502e40735ccee939c10b2c627ac3ba785c0288b5c7f72f6def4,1672020,produto_00,72.74,Grande,4209102
0567a89912412502e40735ccee939c10b2c627ac3ba785c0288b5c7f72f6def4,1672020,produto_00,72.74,Grande,4209102
a2d1e7d7c02211155114ff248743bbd411bb40d89c491ea7bb4d0f72cd46bd25,712020,produto_00,35.23,Grande,4209300
a2d1e7d7c02211155114ff248743bbd411bb40d89c491ea7bb4d0f72cd46bd25,712020,produto_00,35.23,Grande,4209300
a2d1e7d7c02211155114ff248743bbd411bb40d89c491ea7bb4d0f72cd46bd25,712020,produto_00,35.23,Grande,4209300
4dcd70619e0e3081be1d2585e28b056ab8202c1ab850921a0c0c761f0afd6a26,20122022,produto_05,400.5,Grande,4217204
d6783df9e44702b7c043e841e32651ec58d3b6515c37a046ba161332e90a11b2,2132022,produto_00,11.87,Grande,4211900
d6783df9e44702b7c043e841e32651ec58d3b6515c37a046ba161332e90a11b2,21102022,produto_00,36.0,Grande,4211900
d6783df9e44702b7c043e841e32651ec58d3b6515c37a046ba161332e90a11b2,5102022,produto_00,9.25,Grande,4211900
d602864a0439a1ebe8f2da9854d1864fb5c85da1b81d056ffb9476a62c8d5fc3,962022,produto_55,158.46,Grande,4219309
d602864a0439a1ebe8f2da9854d1864fb5c85da1b81d056ffb9476a62c8d5fc3,2742022,produto_00,36.849999999999994,Grande,4219309
adf00c6262ead5c47b5dfb1c539296c0d9df483f56cc02e0417344cf62f18044,1642019,produto_00,276.45,Grande,4218707
adf00c6262ead5c47b5dfb1c539296c0d9df483f56cc02e0417344cf62f18044,16112020,produto_00,383.0,Grande,4218707
adf00c6262ead5c47b5dfb1c539296c0d9df483f56cc02e0417344cf62f18044,1392021,produto_00,263.5,Grande,4218707
adf00c6262ead5c47b5dfb1c539296c0d9df483f56cc02e0417344cf62f18044,9122022,produto_00,281.15,Grande,4218707
d1dba65ab0eac609a524945751e36917c678011d6af70b57408898cda7dc2b72,19122019,produto_00,278.44,Grande,4204608
7a26d5750547d224d7cb31451d4b9a30f75dc2e1f614ed4ac17bb8923bf0dfbb,2232023,produto_00,147.39000000000001,Grande,4219176
6e5ada685f92db2b57f3272b862316bfe8e450be1ecd88858ac6920f86cf4b8d,542023,produto_38,123.65,Grande,4217501
8fe1dacf0124fa2f01c2ab720e81fddf2da902a5e048bdef2603259ce2d6acd2,532021,produto_00,25.39,Grande,4209102
8fe1dacf0124fa2f01c2ab720e81fddf2da902a5e048bdef2603259ce2d6acd2,532021,produto_00,25.39,Grande,4209102
0e5b215c86082165761633ec338427f1b32b33103e6bce3a9ad585c108e68ed6,2432021,produto_00,78.6,Grande,4205407
0e5b215c86082165761633ec338427f1b32b33103e6bce3a9ad585c108e68ed6,2432021,produto_00,78.6,Grande,4205407
0e5b215c86082165761633ec338427f1b32b33103e6bce3a9ad585c108e68ed6,2242022,produto_00,202.27,Grande,4205407
0e5b215c86082165761633ec338427f1b32b33103e6bce3a9ad585c108e68ed6,2242022,produto_00,202.27,Grande,4205407
a1084f5406b01213e7a26fdba1b42b624de3d8381f0ba4dd247ffe423101a12b,27102021,produto_01,394.14,Pequena,4204608
a43ceee93fe73ed3a00d22fa9421d99b88cf5374cda03e74300b44c9bfcbae71,2442019,produto_00,58.16,Grande,4209102
a43ceee93fe73ed3a00d22fa9421d99b88cf5374cda03e74300b44c9bfcbae71,2442019,produto_00,58.16,Grande,4209102
78432b0adb354b4e4021e26db5731c611c130b769b126ab40b20e28cea4bc71e,6112019,produto_00,88.55,Media,4218202
a509601e0d2ee234a0aa18e358e08158ebcb29fae742fc615aac71d44be0f6d3,2262021,produto_00,11.94,Grande,4203808
a509601e0d2ee234a0aa18e358e08158ebcb29fae742fc615aac71d44be0f6d3,2262021,produto_00,11.94,Grande,4203808
a509601e0d2ee234a0aa18e358e08158ebcb29fae742fc615aac71d44be0f6d3,2262021,produto_00,11.94,Grande,4203808
a509601e0d2ee234a0aa18e358e08158ebcb29fae742fc615aac71d44be0f6d3,2262021,produto_00,11.94,Grande,4203808
a509601e0d2ee234a0aa18e358e08158ebcb29fae742fc615aac71d44be0f6d3,2262021,produto_00,11.94,Grande,4203808
2065a3aca8012bf92b4f4c22eb420303331f1d2d138fce9e5218ba79ef01532c,2622022,produto_00,43.9,Pequena,4219507
2065a3aca8012bf92b4f4c22eb420303331f1d2d138fce9e5218ba79ef01532c,2622022,produto_00,43.9,Pequena,4219507
0378e5bddc1e1029ad6558263658977d7200b96d335084b2083c27a8cc508912,352021,produto_00,141.45999999999998,Pequena,4206900
5333a21b6fdbebd4a7868978399a066cb2aa028b015bf59559f766605ecad7af,1632023,produto_01,412.18,Grande,4204301
5333a21b6fdbebd4a7868978399a066cb2aa028b015bf59559f766605ecad7af,1632023,produto_01,412.18,Grande,4204301
9905ab2a0cd4cd04a0fbb72c6c8fc93005c01ad745d0e8aa557200fee8a710c6,2242021,produto_00,156.75,Grande,4203006
9905ab2a0cd4cd04a0fbb72c6c8fc93005c01ad745d0e8aa557200fee8a710c6,692022,produto_09,639.0,Grande,4203006
adc0e5b2c55e42e6cec18c244339a0626669c03a36b90d17b24b55ce1d820892,2312019,produto_00,21.08,Grande,4211900
adc0e5b2c55e42e6cec18c244339a0626669c03a36b90d17b24b55ce1d820892,2312019,produto_00,21.08,Grande,4211900
adc0e5b2c55e42e6cec18c244339a0626669c03a36b90d17b24b55ce1d820892,2312019,produto_00,21.08,Grande,4211900
adc0e5b2c55e42e6cec18c244339a0626669c03a36b90d17b24b55ce1d820892,2312019,produto_00,21.08,Grande,4211900
a5b06860610b27bbb910bc3e5c00068cc7cf1476cf8c9d4c021ed414bb9de2cb,2442023,produto_00,660.54,Grande,4208906
a5b06860610b27bbb910bc3e5c00068cc7cf1476cf8c9d4c021ed414bb9de2cb,2442023,produto_00,660.54,Grande,4208906
a5b06860610b27bbb910bc3e5c00068cc7cf1476cf8c9d4c021ed414bb9de2cb,2442023,produto_00,660.54,Grande,4208906
a5b06860610b27bbb910bc3e5c00068cc7cf1476cf8c9d4c021ed414bb9de2cb,2442023,produto_00,660.54,Grande,4208906
a5b06860610b27bbb910bc3e5c00068cc7cf1476cf8c9d4c021ed414bb9de2cb,2442023,produto_00,660.54,Grande,4208906
cf34acbe3e9492adb180416fd3e00e3137abc463f35ffcb0bf89fa4b2eefe0fd,1572019,produto_07,70.0,Grande,4209102
cf34acbe3e9492adb180416fd3e00e3137abc463f35ffcb0bf89fa4b2eefe0fd,1572019,produto_07,70.0,Grande,4209102
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,642019,produto_00,98.17,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,642019,produto_00,98.17,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,642019,produto_00,98.17,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,642019,produto_00,98.17,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,21122020,produto_00,871.96,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,21122020,produto_00,871.96,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,21122020,produto_00,871.96,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,21122020,produto_00,871.96,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,2822022,produto_00,199.5,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,2822022,produto_00,199.5,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,2822022,produto_00,199.5,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,2822022,produto_00,199.5,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,962022,produto_00,80.0,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,962022,produto_00,80.0,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,962022,produto_00,80.0,Grande,4209300
49b7573aaba0a2b558b03644403cec8899f80099f36af6735d4ca4c13dd1bbdb,962022,produto_00,80.0,Grande,4209300
1ea636d055fe965e101ab746016dda8674f78f23033bedc3e541b7b4a515b8a4,1182023,produto_01,149.52,Pequena,4217204
a174eb903c28236291c53ac84eb03099997ff7ee80739b3e7d1e852defedca22,1092021,produto_00,535.55,Media,4209102
b0d0ebf02b628f7dd8e0c3a12edf637e1338bd47e68a619e56b1ac9c885db5ff,372023,produto_00,59.6,Grande,4219507
b0d0ebf02b628f7dd8e0c3a12edf637e1338bd47e68a619e56b1ac9c885db5ff,372023,produto_00,59.6,Grande,4219507
ba685f737a8aaf59c8b01f2b919ab6148c17285660074056f64d5c52d45f3e50,3052020,produto_00,72.88,Grande,4218707
ba685f737a8aaf59c8b01f2b919ab6148c17285660074056f64d5c52d45f3e50,3052020,produto_00,72.88,Grande,4218707
ba685f737a8aaf59c8b01f2b919ab6148c17285660074056f64d5c52d45f3e50,2652022,produto_00,325.04999999999995,Grande,4218707
ba685f737a8aaf59c8b01f2b919ab6148c17285660074056f64d5c52d45f3e50,2652022,produto_00,325.04999999999995,Grande,4218707
be8b444b0de69a249e5d418c3aef43bfefa9499a134636310e87ea5aa6ec76dd,20102021,produto_00,23.32,Grande,4205407
be8b444b0de69a249e5d418c3aef43bfefa9499a134636310e87ea5aa6ec76dd,20102021,produto_00,23.32,Grande,4205407
be8b444b0de69a249e5d418c3aef43bfefa9499a134636310e87ea5aa6ec76dd,2512022,produto_00,51.94,Grande,4205407
be8b444b0de69a249e5d418c3aef43bfefa9499a134636310e87ea5aa6ec76dd,2512022,produto_00,51.94,Grande,4205407
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,4102019,produto_00,200.27,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,27102020,produto_00,75.86,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,27102020,produto_00,75.86,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,27102020,produto_00,75.86,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,27102020,produto_00,75.86,Grande,4203006
f2ac89bb0823f6c377fa95c20317f11f957613ef378c79d2914f39feb3b963ac,27102020,produto_00,75.86,Grande,4203006
